state,session,chamber,bill_id,title,created_at,updated_at,type,subjects,serialid,serial_464208c8_41a1_4999_a4ad_858be4add44b
ny,2011-2012,upper,S 3322,Establishes additional substances as Schedule I stimulant controlled substances,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23041,23040
ny,2011-2012,upper,S 3322A,Establishes additional substances as Schedule I stimulant controlled substances,2011-06-14T00:00:00,2012-05-11T00:00:00,bill,Health,23042,23041
ny,2011-2012,upper,S 3322B,Establishes additional substances as Schedule I stimulant controlled substances,2011-06-15T00:00:00,2012-05-09T00:00:00,bill,Health,23043,23042
ny,2011-2012,upper,S 3355,Enhances enforcement of primary care physician loan and scholarship programs,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23085,23084
ny,2011-2012,upper,S 3362,Amends the inpatient reimbursement rates for certain general hospitals,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23095,23094
ny,2011-2012,upper,S 3362A,Amends the inpatient reimbursement rates for certain general hospitals,2011-12-08T00:00:00,2012-03-24T00:00:00,bill,Health,23096,23095
ny,2011-2012,upper,S 3376,"Enacts the ""New York state health kids act""",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23111,23110
ny,2011-2012,upper,S 3389,Provides that persons with clotting protein deficiencies who are otherwise eligible for certain health insurance programs shall have access to reimbursement for certain health services,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23128,23127
ny,2011-2012,upper,S 3389A,Provides that persons with clotting protein deficiencies who are otherwise eligible for certain health insurance programs shall have access to reimbursement for certain health services,2012-01-14T00:00:00,2012-03-03T00:00:00,bill,Health,23129,23128
ny,2011-2012,upper,S 3404,Directs commissioner of health and commissioner of the office for people with developmental disabilities to require pediatric care providers to screen for autism; repealer,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23149,23148
ny,2011-2012,upper,S 3423,Provides a mental hygiene legal service to certain patients or residents of residential healthcare facilities,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,23180,23179
ny,2011-2012,upper,S 3423A,Provides a mental hygiene legal service to certain patients or residents of residential healthcare facilities,2011-06-17T00:00:00,2012-02-10T00:00:00,bill,Health|Legal Issues,23181,23180
ny,2011-2012,upper,S 3427,Requires the establishment of community housing waiting lists within the office of mental health service system,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,23186,23185
ny,2011-2012,upper,S 3431,"Amends the definition of ""developmental disability""",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,23191,23190
ny,2011-2012,upper,S 3434,Establishes the child psychiatry access project within the office of mental health; establishes a gift for such purpose on personal income tax forms,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,23194,23193
ny,2011-2012,upper,S 3461,"Prohibits smoking in outdoor areas of ticketing, boarding or platform areas of railroad stations operated by the metropolitan transportation authority or its subsidiaries",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23232,23231
ny,2011-2012,upper,S 3461A,"Prohibits smoking in outdoor areas of ticketing, boarding, waiting or platform areas of metropolitan transportation authority operated railroad transportation terminals",2011-05-05T00:00:00,2012-02-08T00:00:00,bill,Health,23233,23232
ny,2011-2012,upper,S 3461B,"Prohibits smoking in outdoor areas of ticketing, boarding, waiting or platform areas of metropolitan transportation authority operated railroad transportation terminals",2011-05-05T00:00:00,2012-02-07T00:00:00,bill,Health,23234,23233
ny,2011-2012,upper,S 3461C,"Prohibits smoking in outdoor areas of ticketing, boarding or platform areas of railroad stations operated by the metropolitan transportation authority or its subsidiaries",2011-05-26T00:00:00,2012-02-04T00:00:00,bill,Health,23235,23234
ny,2011-2012,upper,S 3465,Provides that the director of the office of professional medical conduct shall meet with complainants to review materials to be considered in charges of misconduct,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23240,23239
ny,2011-2012,upper,S 3470,Amends the civil penalties authorized to be levied by local boards of health,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23247,23246
ny,2011-2012,upper,S 3471,"Relates to protecting indoor air quality in state owned, leased or operated buildings",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23248,23247
ny,2011-2012,upper,S 3502,Provides access to redacted copies of death certificates,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23304,23303
ny,2011-2012,upper,S 3504,Provides for quality standards for dental prosthetic devices and for disclosure of the manufacturing location of such devices,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23308,23307
ny,2011-2012,upper,S 3525,Expands the health care practitioner volunteer pilot programs to include programs in the county of Nassau,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23337,23336
ny,2011-2012,upper,S 3526,"Provides that for purposes of immunity granted to volunteer emergency medical service personnel, supplemental service awards shall not be deemed to be compensation",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23339,23338
ny,2011-2012,upper,S 3540,Authorizes the city of Oneida to set the fee for birth and death records,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23358,23357
ny,2011-2012,upper,S 3540A,Authorizes the city of Oneida to set the fee for birth and death records,2011-05-21T00:00:00,2012-02-10T00:00:00,bill,Health,23359,23358
ny,2011-2012,upper,S 3551,"Authorizes the common council of the city of Albany, as the local legislative body, to establish the fee charged for issuance of birth and death records",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23375,23374
ny,2011-2012,upper,S 3551A,"Authorizes the common council of the city of Albany, as the local legislative body, to establish the fee charged for issuance of birth and death records",2011-05-05T00:00:00,2012-02-11T00:00:00,bill,Health,23376,23375
ny,2011-2012,upper,S 3553,Establishes the dietary supplements safety committee,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23378,23377
ny,2011-2012,upper,S 3583,Establishes a public food vending business grading system for cities with a population of one million or more,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23416,23415
ny,2011-2012,upper,S 3601,Relates to certified home health agencies,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23445,23444
ny,2011-2012,upper,S 3601A,Relates to certified home health agencies,2012-01-19T00:00:00,2012-02-10T00:00:00,bill,Health,23446,23445
ny,2011-2012,upper,S 3607,Relates to directing clinical laboratories to provide results of tests directly to the person on whom the test was performed,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23453,23452
ny,2011-2012,upper,S 3622,Prohibits a mental health care professional from treating a violent patient in a residential building,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,23472,23471
ny,2011-2012,upper,S 3623,Provides that where death is caused by injuries relating to terrorist attacks on 9/11/2001 the certificate of death shall indicate such information,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23473,23472
ny,2011-2012,upper,S 3627,"Requires every firefighter, police officer, emergency medical technician and certified first responder to complete training on developmental disabilities",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,23477,23476
ny,2011-2012,upper,S 3627A,"Requires every firefighter, police officer, emergency medical technician and certified first responder to complete training on developmental disabilities",2011-05-05T00:00:00,2012-05-17T00:00:00,bill,Health|Legal Issues,23478,23477
ny,2011-2012,upper,S 3672,Changes references to private duty nursing services to specialized nursing services,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23550,23549
ny,2011-2012,upper,S 3673,Relates to the establishment of convenient care clinics,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23551,23550
ny,2011-2012,upper,S 3673A,Relates to the establishment of convenient care clinics,2011-06-12T00:00:00,2012-03-28T00:00:00,bill,Health,23552,23551
ny,2011-2012,upper,S 3675,Prohibits health care plans and health insurers from requiring health care providers to accept products offered by such plan or insurer,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23555,23554
ny,2011-2012,upper,S 3678,Outlines criteria by which the commissioner of health shall appoint a director of the acquired immune deficiency syndrome institute,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23558,23557
ny,2011-2012,upper,S 3679,Relates to membership of the advisory council established within the acquired immune deficiency syndrome institute,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23559,23558
ny,2011-2012,upper,S 3714,Requires hospitals to disclose any hospital service or health related service provided by such hospital that is performed outside of the United States,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23603,23602
ny,2011-2012,upper,S 3737,Allows vesting of a health care proxy authority without incapacity of ward,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23637,23636
ny,2011-2012,upper,S 3745,Prohibits the co-mingling of adolescent and adult patients in office of mental health  run residential facilities,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,23651,23650
ny,2011-2012,upper,S 3775,Extends provisions of law relating to the enriched social adult day demonstration program,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23701,23700
ny,2011-2012,upper,S 384,Provides treatment for sexually transmissible diseases to minors without a parent's or guardian's consent,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23788,23787
ny,2011-2012,upper,S 3849,Adds 3 representatives of children's interests to the state camp safety advisory council; directs a study of improving the regulation of youth camps,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23804,23803
ny,2011-2012,upper,S 3849A,Adds 3 representatives of children's interests to the state camp safety advisory council; directs a study of improving the regulation of youth camps,2012-01-14T00:00:00,2012-02-08T00:00:00,bill,Health,23805,23804
ny,2011-2012,upper,S 385,Requires cigarette manufacturer to disclose chemical additives in cigarettes,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23806,23805
ny,2011-2012,upper,S 385A,Requires cigarette manufacturer to disclose chemical additives in cigarettes,2012-01-07T00:00:00,2012-01-12T00:00:00,bill,Health,23821,23820
ny,2011-2012,upper,S 3865,Provides that persons with clotting protein deficiencies who are otherwise eligible for certain health insurance programs shall have access to reimbursement for certain services,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23831,23830
ny,2011-2012,upper,S 3865A,Provides that persons with clotting protein deficiencies who are otherwise eligible for certain health insurance programs shall have access to reimbursement for certain services,2011-06-16T00:00:00,2012-02-15T00:00:00,bill,Health,23832,23831
ny,2011-2012,upper,S 3878,Requires general hospitals to post patient rights and provides that hospital personnel shall not inquire as to a patients' immigration status,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23849,23848
ny,2011-2012,upper,S 3878A,Requires general hospitals to post patient rights and provides that hospital personnel shall not inquire as to a patients&apos; immigration status,2012-02-16T00:00:00,2012-02-16T00:00:00,bill,Health,23850,23849
ny,2011-2012,upper,S 3883,Relates to fees for services rendered patients in state inpatient facilities pursuant to court orders,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,23858,23857
ny,2011-2012,upper,S 3885,Enacts Lauren's law in relation to mandatory registration or declination of registration in the organ donor registry,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,23860,23859
ny,2011-2012,upper,S 3885A,Enacts Lauren's law in relation to mandatory registration or declination of registration in the organ donor registry,2011-05-21T00:00:00,2012-02-11T00:00:00,bill,Health,23861,23860
ny,2011-2012,upper,S 4023,Establishes standards and programs relating to the prevention and/or reduction of the incidence of hospital-acquired infections,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,24075,24074
